date,hour,region,avg_latency,max_latency,avg_loss,avg_bandwidth,avg_jitter,health_score,breach_count
2025-03-03,17,eu-west-1,24.22,24.22,1.25,1000.0,0.52,86.0,0
2025-03-03,17,us-east-1,24.91,24.91,0.39,873.4,3.38,91.0,0
2025-03-03,17,us-west-2,19.03,19.03,0.22,1000.0,0.12,93.6,0
2025-03-03,18,ap-southeast-1,52.5,52.5,0.23,1000.0,0.36,84.6,1
2025-03-03,18,eu-central-1,35.46,35.46,0.15,1000.0,0.59,89.6,0
2025-03-03,18,eu-west-1,35.21,35.21,0.63,1000.0,4.45,86.8,0
2025-03-03,18,us-east-1,20.48,20.48,0.1,706.6,0.95,93.9,0
2025-03-03,18,us-west-2,27.07,27.07,0.47,1000.0,1.3,90.0,0
2025-03-03,19,ap-southeast-1,40.99,40.99,0.07,1000.0,0.29,88.6,0
2025-03-03,19,eu-central-1,34.37,34.37,0.28,1000.0,0.17,89.2,0
2025-03-03,19,eu-west-1,31.97,31.97,0.21,799.7,3.64,90.2,0
2025-03-03,19,us-east-1,20.71,20.71,0.27,962.1,0.27,92.9,0
2025-03-03,19,us-west-2,19.79,19.79,0.22,820.9,0.51,93.4,0
2025-03-03,20,ap-southeast-1,42.1,42.1,0.1,653.7,6.38,88.2,0
2025-03-03,20,eu-central-1,31.02,31.02,0.18,785.5,1.75,90.6,0
2025-03-03,20,eu-west-1,24.61,24.61,0.28,940.8,1.08,91.8,0
2025-03-03,20,us-east-1,18.98,18.98,0.13,686.0,1.12,94.1,0
2025-03-03,20,us-west-2,25.44,25.44,0.1,790.3,1.11,92.6,0
2025-03-03,21,ap-southeast-1,48.98,48.98,0.06,817.7,3.48,86.6,0
2025-03-03,21,eu-central-1,29.22,29.22,0.45,943.0,1.73,89.5,0
2025-03-03,21,eu-west-1,20.35,20.35,0.08,620.3,1.18,94.1,0
2025-03-03,21,us-east-1,16.26,16.26,0.03,823.0,0.79,95.5,0
2025-03-03,21,us-west-2,15.97,15.97,0.09,693.5,1.21,95.2,0
2025-03-03,22,ap-southeast-1,46.55,46.55,0.38,832.0,2.23,85.3,0
2025-03-03,22,eu-central-1,30.8,30.8,0.17,886.7,3.07,90.8,0
2025-03-03,22,eu-west-1,32.86,32.86,0.24,929.1,1.91,89.8,0
2025-03-03,22,us-east-1,18.98,18.98,0.75,709.6,4.62,90.5,0
2025-03-03,22,us-west-2,21.02,21.02,0.43,745.8,1.61,91.8,0
2025-03-03,23,ap-southeast-1,45.83,45.83,0.44,845.1,3.67,85.1,0
2025-03-03,23,eu-central-1,30.83,30.83,0.05,1000.0,3.41,91.5,0
2025-03-03,23,eu-west-1,30.98,30.98,0.36,753.5,0.1,89.6,0
2025-03-03,23,us-east-1,22.15,22.15,0.04,633.8,0.94,93.8,0
2025-03-03,23,us-west-2,19.97,19.97,0.04,795.7,2.29,94.4,0
2025-03-04,0,ap-southeast-1,39.91,39.91,0.19,936.0,1.4,88.2,0
2025-03-04,0,eu-central-1,24.1,24.1,1.12,919.1,3.25,86.8,0
2025-03-04,0,eu-west-1,27.55,27.55,0.22,886.9,0.69,91.4,0
2025-03-04,0,us-east-1,17.9,17.9,0.9,915.0,3.89,89.8,0
2025-03-04,0,us-west-2,16.79,16.79,0.14,732.9,2.12,94.7,0
2025-03-04,1,ap-southeast-1,58.12,58.12,0.38,1000.0,3.55,82.2,1
2025-03-04,1,eu-central-1,28.81,28.81,0.08,729.0,1.32,91.8,0
2025-03-04,1,eu-west-1,21.95,21.95,1.39,820.3,0.58,85.8,0
2025-03-04,1,us-east-1,22.22,22.22,0.18,941.1,5.56,93.0,0
2025-03-04,1,us-west-2,22.02,22.02,0.05,757.8,0.1,93.8,0
2025-03-04,2,ap-southeast-1,41.76,41.76,0.4,904.6,1.16,86.5,0
2025-03-04,2,eu-central-1,34.13,34.13,0.38,643.2,2.5,88.6,0
2025-03-04,2,eu-west-1,24.82,24.82,0.28,1000.0,0.72,91.7,0
2025-03-04,2,us-east-1,12.5,12.5,0.06,780.8,1.42,96.3,0
2025-03-04,2,us-west-2,17.08,17.08,0.09,869.0,3.47,94.9,0
2025-03-04,3,ap-southeast-1,44.8,44.8,0.04,852.9,0.7,87.8,0
2025-03-04,3,eu-central-1,27.13,27.13,0.05,887.4,2.15,92.5,0
2025-03-04,3,eu-west-1,24.4,24.4,0.14,745.1,4.1,92.7,0
2025-03-04,3,us-east-1,20.22,20.22,0.23,539.1,6.02,93.2,0
2025-03-04,3,us-west-2,22.73,22.73,0.05,883.3,7.45,93.6,0
2025-03-04,4,ap-southeast-1,43.74,43.74,1.02,718.5,3.26,82.2,0
2025-03-04,4,eu-central-1,28.54,28.54,0.12,786.6,1.37,91.7,0
2025-03-04,4,eu-west-1,26.24,26.24,0.44,925.3,0.82,90.3,0
2025-03-04,4,us-east-1,18.24,18.24,0.62,784.5,1.18,91.4,0
2025-03-04,4,us-west-2,24.38,24.38,0.65,980.9,1.07,89.6,0
2025-03-04,5,ap-southeast-1,58.19,58.19,0.52,623.2,1.36,81.4,1
2025-03-04,5,eu-central-1,26.98,26.98,0.18,732.4,2.27,91.8,0
2025-03-04,5,eu-west-1,30.44,30.44,0.06,816.5,0.53,91.5,0
2025-03-04,5,us-east-1,17.19,17.19,0.4,897.0,8.32,93.0,0
2025-03-04,5,us-west-2,22.88,22.88,0.4,758.6,0.5,91.5,0
2025-03-04,6,ap-southeast-1,43.04,43.04,0.07,990.4,9.96,88.1,0
2025-03-04,6,eu-central-1,18.35,18.35,0.06,697.9,7.36,94.7,0
2025-03-04,6,eu-west-1,28.3,28.3,0.15,831.0,1.75,91.6,0
2025-03-04,6,us-east-1,18.25,18.25,0.49,672.5,0.23,92.2,0
2025-03-04,6,us-west-2,23.3,23.3,0.25,852.8,1.94,92.3,0
2025-03-04,7,ap-southeast-1,42.42,42.42,0.06,784.4,1.07,88.3,0
2025-03-04,7,eu-central-1,28.09,28.09,0.18,869.3,0.54,91.4,0
2025-03-04,7,eu-west-1,20.96,20.96,0.13,827.9,5.02,93.6,0
2025-03-04,7,us-east-1,12.63,12.63,0.32,872.0,2.9,94.7,0
2025-03-04,7,us-west-2,25.4,25.4,0.08,799.9,3.05,92.8,0
2025-03-04,8,ap-southeast-1,52.67,52.67,0.04,1000.0,6.37,85.7,1
2025-03-04,8,eu-central-1,33.66,33.66,0.06,1000.0,5.91,90.7,0
2025-03-04,8,eu-west-1,34.69,34.69,0.19,973.1,0.69,89.6,0
2025-03-04,8,us-east-1,20.02,20.02,0.39,1000.0,1.7,92.3,0
2025-03-04,8,us-west-2,25.2,25.2,0.24,1000.0,2.84,91.9,0
2025-03-04,9,ap-southeast-1,46.37,46.37,0.05,1000.0,6.76,87.3,0
2025-03-04,9,eu-central-1,29.72,29.72,0.27,1000.0,0.14,90.5,0
2025-03-04,9,eu-west-1,30.1,30.1,0.5,1000.0,0.2,89.0,0
2025-03-04,9,us-east-1,21.81,21.81,0.62,1000.0,1.23,90.4,0
2025-03-04,9,us-west-2,22.17,22.17,0.24,1000.0,2.37,92.6,0
2025-03-04,10,ap-southeast-1,52.62,52.62,0.46,1000.0,0.69,83.2,1
2025-03-04,10,eu-central-1,26.62,26.62,0.36,1000.0,0.92,90.7,0
2025-03-04,10,eu-west-1,31.71,31.71,0.22,1000.0,1.1,90.2,0
2025-03-04,10,us-east-1,25.29,25.29,0.1,1000.0,2.5,92.7,0
2025-03-04,10,us-west-2,22.99,22.99,0.3,1000.0,0.4,92.1,0
2025-03-04,11,ap-southeast-1,70.16,70.16,0.21,1000.0,4.0,80.0,1
2025-03-04,11,eu-central-1,27.95,27.95,0.02,1000.0,0.85,92.4,0
2025-03-04,11,eu-west-1,35.07,35.07,0.52,1000.0,3.44,87.5,0
2025-03-04,11,us-east-1,19.09,19.09,0.22,953.2,3.04,93.6,0
2025-03-04,11,us-west-2,23.07,23.07,0.02,1000.0,4.53,93.7,0
2025-03-04,12,ap-southeast-1,54.08,54.08,0.5,1000.0,1.42,82.6,1
2025-03-04,12,eu-central-1,35.89,35.89,0.68,903.9,2.46,86.4,0
2025-03-04,12,eu-west-1,82.6,82.6,0.28,1000.0,2.0,76.3,1
2025-03-04,12,us-east-1,18.19,18.19,0.08,1000.0,0.1,94.7,0
2025-03-04,12,us-west-2,21.34,21.34,1.19,1000.0,1.39,87.2,0
2025-03-04,13,ap-southeast-1,53.79,53.79,0.45,996.6,6.24,82.9,1
2025-03-04,13,eu-central-1,41.73,41.73,0.07,1000.0,0.35,88.5,0
2025-03-04,13,eu-west-1,28.6,28.6,0.14,1000.0,4.24,91.5,0
2025-03-04,13,us-east-1,19.14,19.14,1.45,1000.0,0.46,86.2,0
2025-03-04,13,us-west-2,28.28,28.28,0.21,1000.0,0.63,91.2,0
2025-03-04,14,ap-southeast-1,46.18,46.18,0.31,831.8,1.5,85.8,0
2025-03-04,14,eu-central-1,38.88,38.88,0.08,934.2,5.35,89.1,0
2025-03-04,14,eu-west-1,26.46,26.46,0.55,1000.0,8.02,89.7,0
2025-03-04,14,us-east-1,23.54,23.54,0.95,1000.0,3.12,88.0,0
2025-03-04,14,us-west-2,27.3,27.3,0.86,839.1,0.23,87.5,0
2025-03-04,15,ap-southeast-1,65.02,65.02,0.38,1000.0,3.41,80.4,1
2025-03-04,15,eu-central-1,25.71,25.71,0.36,1000.0,4.41,91.0,0
2025-03-04,15,eu-west-1,21.99,21.99,0.09,941.1,3.93,93.6,0
2025-03-04,15,us-east-1,21.72,21.72,0.01,959.4,2.74,94.1,0
2025-03-04,15,us-west-2,18.98,18.98,0.0,1000.0,1.35,94.9,0
2025-03-04,16,ap-southeast-1,66.8,66.8,0.01,1000.0,1.57,82.2,1
2025-03-04,16,eu-central-1,36.33,36.33,0.21,1000.0,2.64,89.1,0
2025-03-04,16,eu-west-1,30.25,30.25,0.08,1000.0,2.31,91.4,0
2025-03-04,16,us-east-1,19.06,19.06,0.4,1000.0,8.46,92.5,0
2025-03-04,16,us-west-2,22.16,22.16,0.09,1000.0,2.41,93.5,0
2025-03-04,17,ap-southeast-1,58.37,58.37,0.12,1000.0,0.65,83.7,1
2025-03-04,17,eu-central-1,29.0,29.0,0.23,1000.0,1.53,90.9,0
2025-03-04,17,eu-west-1,39.58,39.58,0.23,919.9,1.7,88.1,0
2025-03-04,17,us-east-1,22.29,22.29,0.86,967.0,3.58,88.9,0
2025-03-04,17,us-west-2,21.16,21.16,0.04,1000.0,2.74,94.1,0
2025-03-04,18,ap-southeast-1,56.83,56.83,0.34,904.4,0.56,82.8,1
2025-03-04,18,eu-central-1,29.39,29.39,0.04,939.9,6.76,91.9,0
2025-03-04,18,eu-west-1,20.81,20.81,0.1,1000.0,0.1,93.9,0
2025-03-04,18,us-east-1,21.0,21.0,0.07,1000.0,7.53,94.0,0
2025-03-04,18,us-west-2,26.5,26.5,0.48,1000.0,8.22,90.0,0
2025-03-04,19,ap-southeast-1,43.42,43.42,0.0,760.2,1.39,88.4,0
2025-03-04,19,eu-central-1,26.06,26.06,0.49,896.9,4.44,90.1,0
2025-03-04,19,eu-west-1,24.88,24.88,0.0,924.4,10.39,93.3,0
2025-03-04,19,us-east-1,20.62,20.62,0.25,1000.0,3.03,93.0,0
2025-03-04,19,us-west-2,25.55,25.55,0.12,934.7,0.42,92.5,0
2025-03-04,20,ap-southeast-1,47.64,47.64,0.01,974.3,3.52,87.2,0
2025-03-04,20,eu-central-1,30.97,30.97,0.29,749.2,1.73,90.0,0
2025-03-04,20,eu-west-1,27.4,27.4,0.31,620.6,1.21,90.8,0
2025-03-04,20,us-east-1,16.1,16.1,0.74,685.4,0.88,91.3,0
2025-03-04,20,us-west-2,23.48,23.48,0.55,744.4,10.63,90.4,0
2025-03-04,21,ap-southeast-1,39.36,39.36,0.57,939.8,2.32,86.1,0
2025-03-04,21,eu-central-1,32.03,32.03,0.04,788.7,3.03,91.2,0
2025-03-04,21,eu-west-1,104.25,104.25,0.22,861.2,0.41,70.9,1
2025-03-04,21,us-east-1,17.12,17.12,0.01,656.4,0.28,95.4,0
2025-03-04,21,us-west-2,19.69,19.69,0.54,771.2,2.66,91.5,0
2025-03-04,22,ap-southeast-1,37.4,37.4,0.35,870.6,2.92,88.0,0
2025-03-04,22,eu-central-1,27.59,27.59,0.14,413.8,2.09,91.8,0
2025-03-04,22,eu-west-1,24.58,24.58,0.18,793.8,2.75,92.4,0
2025-03-04,22,us-east-1,16.94,16.94,0.36,1000.0,3.81,93.3,0
2025-03-04,22,us-west-2,20.95,20.95,0.33,910.1,1.51,92.4,0
2025-03-04,23,ap-southeast-1,34.96,34.96,0.09,920.5,0.83,90.1,0
2025-03-04,23,eu-central-1,27.66,27.66,0.5,1000.0,2.22,89.6,0
2025-03-04,23,eu-west-1,20.13,20.13,1.02,758.9,0.84,88.5,0
2025-03-04,23,us-east-1,14.05,14.05,0.11,824.9,2.58,95.6,0
2025-03-04,23,us-west-2,17.4,17.4,0.33,646.2,5.48,93.4,0
2025-03-05,0,ap-southeast-1,47.77,47.77,0.35,714.2,1.64,85.2,0
2025-03-05,0,eu-central-1,29.95,29.95,0.25,916.1,1.0,90.5,0
2025-03-05,0,eu-west-1,25.87,25.87,0.25,1000.0,2.2,91.6,0
2025-03-05,0,us-east-1,18.8,18.8,0.78,769.7,0.12,90.3,0
2025-03-05,0,us-west-2,17.66,17.66,0.36,845.9,2.96,93.1,0
2025-03-05,1,ap-southeast-1,35.7,35.7,0.47,754.5,0.11,87.6,0
2025-03-05,1,eu-central-1,30.39,30.39,0.04,757.9,1.55,91.7,0
2025-03-05,1,eu-west-1,22.16,22.16,0.6,771.6,2.21,90.5,0
2025-03-05,1,us-east-1,18.7,18.7,1.06,974.8,1.12,88.6,0
2025-03-05,1,us-west-2,24.79,24.79,0.34,754.3,1.07,91.4,0
2025-03-05,2,ap-southeast-1,41.63,41.63,0.11,887.3,4.25,88.2,0
2025-03-05,2,eu-central-1,32.94,32.94,0.14,715.0,0.2,90.4,0
2025-03-05,2,eu-west-1,17.21,17.21,0.04,753.2,1.48,95.1,0
2025-03-05,2,us-east-1,18.01,18.01,0.87,777.3,7.85,90.0,0
2025-03-05,2,us-west-2,26.77,26.77,0.15,729.0,5.39,92.0,0
2025-03-05,3,ap-southeast-1,44.59,44.59,0.01,729.5,11.49,88.0,0
2025-03-05,3,eu-central-1,22.61,22.61,0.08,790.5,1.11,93.5,0
2025-03-05,3,eu-west-1,106.77,106.77,0.25,859.1,4.52,70.0,1
2025-03-05,3,us-east-1,17.37,17.37,0.19,1000.0,1.73,94.2,0
2025-03-05,3,us-west-2,19.64,19.64,0.34,653.4,2.75,92.7,0
2025-03-05,4,ap-southeast-1,230.46,230.46,0.81,863.0,1.31,55.1,1
2025-03-05,4,eu-central-1,28.08,28.08,0.22,936.0,2.98,91.2,0
2025-03-05,4,eu-west-1,28.59,28.59,0.61,932.3,0.77,88.7,0
2025-03-05,4,us-east-1,14.18,14.18,0.59,931.4,1.42,92.7,0
2025-03-05,4,us-west-2,22.16,22.16,0.68,942.7,3.0,90.0,0
2025-03-05,5,ap-southeast-1,41.1,41.1,0.13,698.5,0.1,88.3,0
2025-03-05,5,eu-central-1,23.51,23.51,0.56,622.9,7.66,90.4,0
2025-03-05,5,eu-west-1,25.19,25.19,0.26,833.0,1.49,91.7,0
2025-03-05,5,us-east-1,16.86,16.86,0.56,791.5,1.53,92.2,0
2025-03-05,5,us-west-2,24.38,24.38,0.12,869.1,5.67,92.8,0
2025-03-05,6,ap-southeast-1,52.51,52.51,0.03,652.0,0.47,85.8,1
2025-03-05,6,eu-central-1,27.79,27.79,0.17,833.0,8.25,91.6,0
2025-03-05,6,eu-west-1,25.86,25.86,0.38,990.0,1.93,90.8,0
2025-03-05,6,us-east-1,17.07,17.07,0.12,1000.0,0.59,94.8,0
2025-03-05,6,us-west-2,16.51,16.51,0.87,769.3,1.49,90.4,0
2025-03-05,7,ap-southeast-1,51.34,51.34,0.2,938.3,2.64,85.1,1
2025-03-05,7,eu-central-1,27.05,27.05,0.17,1000.0,2.03,91.8,0
2025-03-05,7,eu-west-1,29.03,29.03,0.14,913.7,2.72,91.4,0
2025-03-05,7,us-east-1,15.83,15.83,0.53,777.3,1.15,92.6,0
2025-03-05,7,us-west-2,18.54,18.54,0.0,830.3,2.67,95.0,0
2025-03-05,8,ap-southeast-1,43.43,43.43,0.48,1000.0,2.37,85.5,0
2025-03-05,8,eu-central-1,31.97,31.97,0.78,928.1,2.33,86.8,0
2025-03-05,8,eu-west-1,29.72,29.72,0.03,765.2,3.83,91.9,0
2025-03-05,8,us-east-1,20.2,20.2,0.01,1000.0,1.15,94.5,0
2025-03-05,8,us-west-2,32.87,32.87,0.14,934.5,3.41,90.4,0
2025-03-05,9,ap-southeast-1,60.47,60.47,0.08,1000.0,3.88,83.4,1
2025-03-05,9,eu-central-1,28.34,28.34,0.28,1000.0,0.51,90.7,0
2025-03-05,9,eu-west-1,131.35,131.35,0.2,1000.0,1.26,63.8,1
2025-03-05,9,us-east-1,21.95,21.95,0.3,1000.0,0.13,92.4,0
2025-03-05,9,us-west-2,21.67,21.67,0.05,1000.0,1.51,93.9,0
2025-03-05,10,ap-southeast-1,49.55,49.55,0.1,867.8,0.73,86.2,0
2025-03-05,10,eu-central-1,25.02,25.02,0.28,1000.0,2.97,91.7,0
2025-03-05,10,eu-west-1,27.47,27.47,0.17,1000.0,2.6,91.7,0
2025-03-05,10,us-east-1,26.56,26.56,0.09,1000.0,3.65,92.4,0
2025-03-05,10,us-west-2,23.93,23.93,0.04,1000.0,0.22,93.3,0
2025-03-05,11,ap-southeast-1,47.88,47.88,0.09,760.5,3.61,86.7,0
2025-03-05,11,eu-central-1,22.08,22.08,0.1,1000.0,0.18,93.5,0
2025-03-05,11,eu-west-1,34.41,34.41,0.67,1000.0,0.41,86.8,0
2025-03-05,11,us-east-1,21.24,21.24,0.04,1000.0,1.35,94.1,0
2025-03-05,11,us-west-2,23.01,23.01,0.56,1000.0,3.69,90.5,0
2025-03-05,12,ap-southeast-1,49.58,49.58,1.58,1000.0,2.91,77.3,0
2025-03-05,12,eu-central-1,31.57,31.57,0.31,1000.0,0.84,89.7,0
2025-03-05,12,eu-west-1,30.13,30.13,0.09,695.5,6.74,91.4,0
2025-03-05,12,us-east-1,21.5,21.5,0.03,1000.0,4.32,94.1,0
2025-03-05,12,us-west-2,17.73,17.73,0.83,1000.0,0.12,90.3,0
2025-03-05,13,ap-southeast-1,51.72,51.72,0.07,1000.0,0.97,85.8,1
2025-03-05,13,eu-central-1,30.12,30.12,0.28,1000.0,2.76,90.3,0
2025-03-05,13,eu-west-1,29.59,29.59,6.25,1000.0,1.21,62.1,0
2025-03-05,13,us-east-1,20.47,20.47,0.39,987.5,4.75,92.2,0
2025-03-05,13,us-west-2,25.61,25.61,0.5,823.3,3.16,90.2,0
2025-03-05,14,ap-southeast-1,48.53,48.53,0.28,1000.0,1.97,85.4,0
2025-03-05,14,eu-central-1,28.94,28.94,0.17,1000.0,0.93,91.3,0
2025-03-05,14,eu-west-1,23.27,23.27,1.05,1000.0,3.27,87.5,0
2025-03-05,14,us-east-1,14.74,14.74,0.14,1000.0,0.6,95.2,0
2025-03-05,14,us-west-2,25.2,25.2,1.24,1000.0,6.04,85.8,0
2025-03-05,15,ap-southeast-1,45.23,45.23,0.86,1000.0,0.4,82.8,0
2025-03-05,15,eu-central-1,38.59,38.59,1.54,1000.0,0.13,80.5,0
2025-03-05,15,eu-west-1,29.99,29.99,0.09,1000.0,0.1,91.4,0
2025-03-05,15,us-east-1,20.62,20.62,0.43,999.3,2.68,91.9,0
2025-03-05,15,us-west-2,25.99,25.99,0.08,835.8,1.07,92.6,0
2025-03-05,16,ap-southeast-1,45.92,45.92,0.05,806.5,1.51,87.4,0
2025-03-05,16,eu-central-1,28.05,28.05,0.7,1000.0,4.46,88.3,0
2025-03-05,16,eu-west-1,25.16,25.16,0.51,1000.0,0.57,90.2,0
2025-03-05,16,us-east-1,20.89,20.89,0.02,1000.0,1.6,94.3,0
2025-03-05,16,us-west-2,24.98,24.98,0.05,1000.0,0.27,93.0,0
2025-03-05,17,ap-southeast-1,52.83,52.83,1.17,1000.0,5.33,78.9,1
2025-03-05,17,eu-central-1,39.04,39.04,0.46,799.4,0.93,86.8,0
2025-03-05,17,eu-west-1,26.0,26.0,0.75,1000.0,1.67,88.6,0
2025-03-05,17,us-east-1,28.35,28.35,0.69,1000.0,5.3,88.3,0
2025-03-05,17,us-west-2,23.55,23.55,0.24,1000.0,0.66,92.3,0
2025-03-05,18,ap-southeast-1,50.5,50.5,0.97,1000.0,1.37,80.7,1
2025-03-05,18,eu-central-1,140.45,140.45,0.25,1000.0,0.16,61.0,1
2025-03-05,18,eu-west-1,25.23,25.23,1.12,1000.0,5.26,86.5,0
2025-03-05,18,us-east-1,20.1,20.1,0.26,1000.0,0.61,93.1,0
2025-03-05,18,us-west-2,23.34,23.34,0.58,1000.0,2.07,90.3,0
2025-03-05,19,ap-southeast-1,48.56,48.56,0.65,756.1,4.57,83.2,0
2025-03-05,19,eu-central-1,19.81,19.81,0.19,734.0,0.19,93.6,0
2025-03-05,19,eu-west-1,21.0,21.0,0.18,963.9,1.87,93.3,0
2025-03-05,19,us-east-1,18.81,18.81,0.47,872.2,2.83,92.2,0
2025-03-05,19,us-west-2,20.35,20.35,0.01,769.1,7.15,94.5,0
2025-03-05,20,ap-southeast-1,45.35,45.35,0.07,1000.0,2.23,87.5,0
2025-03-05,20,eu-central-1,28.39,28.39,0.06,816.3,0.73,92.1,0
2025-03-05,20,eu-west-1,32.97,32.97,0.12,865.7,6.64,90.5,0
2025-03-05,20,us-east-1,84.11,84.11,0.12,688.3,2.34,76.9,1
2025-03-05,20,us-west-2,18.74,18.74,1.63,943.7,1.8,85.2,0
2025-03-05,21,ap-southeast-1,45.52,45.52,0.3,836.0,0.53,86.0,0
2025-03-05,21,eu-central-1,26.32,26.32,0.11,818.9,0.49,92.3,0
2025-03-05,21,eu-west-1,29.99,29.99,0.22,833.0,1.65,90.7,0
2025-03-05,21,us-east-1,14.84,14.84,0.3,733.4,0.87,94.3,0
2025-03-05,21,us-west-2,19.25,19.25,0.28,709.9,0.3,93.2,0
2025-03-05,22,ap-southeast-1,49.0,49.0,0.43,1000.0,2.18,84.4,0
2025-03-05,22,eu-central-1,18.35,18.35,0.45,993.7,3.72,92.4,0
2025-03-05,22,eu-west-1,32.2,32.2,0.35,792.9,1.69,89.3,0
2025-03-05,22,us-east-1,21.09,21.09,0.65,994.0,0.37,90.5,0
2025-03-05,22,us-west-2,18.79,18.79,1.16,862.7,2.47,88.0,0
2025-03-05,23,ap-southeast-1,54.58,54.58,1.28,886.9,1.76,77.8,1
2025-03-05,23,eu-central-1,21.93,21.93,0.18,933.4,0.97,93.1,0
2025-03-05,23,eu-west-1,20.41,20.41,0.1,750.9,0.32,94.0,0
2025-03-05,23,us-east-1,20.03,20.03,0.29,771.2,2.64,92.9,0
2025-03-05,23,us-west-2,23.89,23.89,0.14,605.4,3.3,92.8,0
2025-03-06,0,ap-southeast-1,54.85,54.85,0.06,886.7,1.27,85.0,1
2025-03-06,0,eu-central-1,31.25,31.25,0.64,881.6,4.08,87.8,0
2025-03-06,0,eu-west-1,25.27,25.27,0.4,767.6,4.06,90.9,0
2025-03-06,0,us-east-1,20.14,20.14,0.08,724.4,3.35,94.1,0
2025-03-06,0,us-west-2,23.01,23.01,0.18,956.0,1.25,92.8,0
2025-03-06,1,ap-southeast-1,54.05,54.05,0.44,1000.0,0.32,83.0,1
2025-03-06,1,eu-central-1,36.48,36.48,0.05,849.6,0.48,90.0,0
2025-03-06,1,eu-west-1,20.15,20.15,0.02,687.9,0.71,94.5,0
2025-03-06,1,us-east-1,15.54,15.54,0.01,914.4,0.95,95.8,0
2025-03-06,1,us-west-2,22.09,22.09,0.42,1000.0,3.2,91.6,0
2025-03-06,2,ap-southeast-1,50.88,50.88,0.12,943.9,1.35,85.7,1
2025-03-06,2,eu-central-1,31.79,31.79,0.21,722.9,1.7,90.2,0
2025-03-06,2,eu-west-1,22.39,22.39,0.02,840.9,5.75,93.9,0
2025-03-06,2,us-east-1,21.79,21.79,0.61,992.3,2.59,90.5,0
2025-03-06,2,us-west-2,28.41,28.41,0.47,766.2,0.98,89.6,0
2025-03-06,3,ap-southeast-1,59.08,59.08,0.06,895.0,0.19,83.9,1
2025-03-06,3,eu-central-1,29.36,29.36,0.31,588.3,2.91,90.3,0
2025-03-06,3,eu-west-1,21.56,21.56,0.48,647.8,6.04,91.3,0
2025-03-06,3,us-east-1,14.22,14.22,0.01,936.3,1.26,96.2,0
2025-03-06,3,us-west-2,18.95,18.95,0.08,864.7,3.89,94.5,0
2025-03-06,4,ap-southeast-1,47.96,47.96,0.16,617.0,0.26,86.2,0
2025-03-06,4,eu-central-1,27.91,27.91,0.22,863.6,2.64,91.2,0
2025-03-06,4,eu-west-1,29.65,29.65,0.13,872.9,7.18,91.3,0
2025-03-06,4,us-east-1,19.58,19.58,0.62,969.5,3.12,91.0,0
2025-03-06,4,us-west-2,25.69,25.69,0.8,903.3,1.04,88.4,0
2025-03-06,5,ap-southeast-1,47.2,47.2,0.47,669.1,1.34,84.6,0
2025-03-06,5,eu-central-1,35.07,35.07,0.66,945.4,2.3,86.7,0
2025-03-06,5,eu-west-1,23.51,23.51,0.11,845.6,1.84,93.0,0
2025-03-06,5,us-east-1,23.91,23.91,0.23,759.2,0.56,92.3,0
2025-03-06,5,us-west-2,21.14,21.14,0.61,664.0,0.74,90.7,0
2025-03-06,6,ap-southeast-1,60.15,60.15,0.19,905.0,0.91,82.8,1
2025-03-06,6,eu-central-1,37.02,37.02,1.37,837.0,6.47,81.9,0
2025-03-06,6,eu-west-1,29.01,29.01,0.2,867.6,2.83,91.0,0
2025-03-06,6,us-east-1,15.33,15.33,0.84,679.4,5.52,90.9,0
2025-03-06,6,us-west-2,22.52,22.52,0.01,760.1,5.28,94.0,0
2025-03-06,7,ap-southeast-1,29.38,29.38,0.23,1000.0,6.49,90.8,0
2025-03-06,7,eu-central-1,25.54,25.54,0.04,785.8,0.65,93.0,0
2025-03-06,7,eu-west-1,27.27,27.27,0.12,787.3,3.77,92.0,0
2025-03-06,7,us-east-1,16.47,16.47,0.48,1000.0,0.85,92.7,0
2025-03-06,7,us-west-2,24.21,24.21,0.04,752.7,1.99,93.3,0
2025-03-06,8,ap-southeast-1,50.09,50.09,1.76,1000.0,1.18,76.1,1
2025-03-06,8,eu-central-1,22.54,22.54,0.05,1000.0,1.7,93.7,0
2025-03-06,8,eu-west-1,38.68,38.68,0.07,1000.0,0.35,89.3,0
2025-03-06,8,us-east-1,21.01,21.01,2.04,1000.0,1.15,82.2,0
2025-03-06,8,us-west-2,23.49,23.49,0.23,1000.0,0.84,92.4,0
2025-03-06,9,ap-southeast-1,61.47,61.47,0.17,1000.0,3.55,82.6,1
2025-03-06,9,eu-central-1,22.07,22.07,0.05,1000.0,5.39,93.8,0
2025-03-06,9,eu-west-1,22.37,22.37,0.12,1000.0,2.3,93.3,0
2025-03-06,9,us-east-1,19.14,19.14,0.14,1000.0,0.15,94.0,0
2025-03-06,9,us-west-2,21.29,21.29,0.2,1000.0,6.84,93.1,0
2025-03-06,10,ap-southeast-1,59.36,59.36,0.32,818.1,1.89,82.3,1
2025-03-06,10,eu-central-1,38.58,38.58,0.38,1000.0,0.2,87.4,0
2025-03-06,10,eu-west-1,34.18,34.18,1.22,910.9,0.1,83.6,0
2025-03-06,10,us-east-1,15.89,15.89,0.48,1000.0,0.3,92.9,0
2025-03-06,10,us-west-2,21.92,21.92,0.41,1000.0,2.93,91.7,0
2025-03-06,11,ap-southeast-1,71.67,71.67,0.86,982.8,3.04,75.7,1
